"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2018-11-30,276151,"Woodward Park","CA","Fresno","Fresno County","Fresno",126,357400,0.00506186726659168,0.0101752402487281,0.0564587644102867,,,"2006-04","2006-Q2",410900,-0.130201995619372,"2005-02"
2018-11-30,193526,"Brownsville","NY","New York-Newark-Jersey City","Kings County","New York",127,454300,0.00843507214206437,0.0357957136342909,0.125061911837543,,,"2018-11","2018-Q4",454300,0,"2018-11"
2018-11-30,274415,"Flatlands","NY","New York-Newark-Jersey City","Kings County","New York",128,530800,0.00625592417061611,0.0316812439261419,0.0839289360833163,,,"2018-11","2018-Q4",530800,0,"2018-11"
2018-11-30,112261,"Laveen","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Phoenix",129,230900,0.00610021786492375,0.0225863596102746,0.0876118699952897,,,"2006-06","2006-Q2",271500,-0.149539594843462,"2005-06"
2018-11-30,273860,"Gramercy","NY","New York-Newark-Jersey City","New York County","New York",130,999900,-0.0103919239904988,-0.0131267272009475,0.00847201210287443,,,"2018-06","2018-Q2",1024100,-0.0236305048335124,"2018-02"
2018-11-30,275707,"The Heights","NJ","New York-Newark-Jersey City","Hudson County","Jersey City",131,548100,0.0148120718385484,0.0384615384615385,0.174164524421594,,,"2018-11","2018-Q4",548100,0,"2018-11"
2018-11-30,54232,"Roxbury","MA","Boston-Cambridge-Newton","Suffolk County","Boston",132,432100,-0.00276944380336949,0.00652224551595621,0.0482775351770985,,,"2018-10","2018-Q4",433300,-0.00276944380336949,"2018-09"
2018-11-30,268548,"Valley Glen","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",133,709800,0.00538243626062323,0.0134209023415191,0.0713962264150943,,,"2018-11","2018-Q4",709800,0,"2018-11"
2018-11-30,273177,"Centennial Hills","NV","Las Vegas-Henderson-Paradise","Clark County","Las Vegas",134,286200,0.00774647887323944,0.0309798270893372,0.136616362192216,,,"2006-05","2006-Q2",335700,-0.14745308310992,"2004-10"
2018-11-30,274056,"Hoover","CA","Fresno","Fresno County","Fresno",135,227800,0.0066283694211224,0.0183281180151989,0.0714957666980245,,,"2006-04","2006-Q2",286000,-0.203496503496504,"2005-01"
2018-11-30,274346,"Lone Mountain","NV","Las Vegas-Henderson-Paradise","Clark County","Las Vegas",136,296700,0.00918367346938776,0.0341582432903451,0.145559845559846,,,"2006-06","2006-Q2",341500,-0.131185944363104,"2004-10"
2018-11-30,117224,"Parkway","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County","Sacramento",137,256900,0.00547945205479452,0.0142123963679432,0.0885593220338983,,,"2006-06","2006-Q2",298700,-0.13993973886843,"2005-01"
2018-11-30,403217,"Kensington","NY","New York-Newark-Jersey City","Kings County","New York",138,1013000,0.00926571684766364,0.0357873210633947,0.138202247191011,,,"2018-11","2018-Q4",1013000,0,"2018-11"
2018-11-30,269566,"Albany Park","IL","Chicago-Naperville-Elgin","Cook County","Chicago",139,265400,0.000376931775348662,-0.00487439070116235,0.023130300693909,,,"2008-01","2008-Q1",297500,-0.107899159663866,"2004-12"
2018-11-30,48516,"Wilmington","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",140,459900,0.00590551181102362,0.0186046511627907,0.0813543381142723,,,"2007-02","2007-Q1",484700,-0.0511656694862802,"2006-03"
2018-11-30,30731,"Canoga Park","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",141,537000,0.0043014774639985,0.00769375117282792,0.083972547436415,,,"2006-07","2006-Q3",542400,-0.00995575221238938,"2006-05"
2018-11-30,267926,"Encanto","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Phoenix",142,287900,0.00734779566130161,0.0205600850762141,0.131682389937107,,,"2018-11","2018-Q4",287900,0,"2018-11"
2018-11-30,118920,"Westwood","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",143,1267800,0.00395945517896737,0.0148082926438806,0.0650201612903226,,,"2018-11","2018-Q4",1267800,0,"2018-11"
2018-11-30,229214,"Raleigh","TN","Memphis","Shelby County","Memphis",144,86600,0.00697674418604651,0.0285035629453682,0.107416879795396,,,"2007-04","2007-Q2",91100,-0.0493962678375412,"2005-06"
2018-11-30,244707,"Kempsville","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach County","Virginia Beach",145,222600,-0.000449034575662326,-0.00179372197309417,0.0296022201665125,,,"2007-08","2007-Q3",235500,-0.0547770700636943,"2005-11"
2018-11-30,269589,"Lake View","IL","Chicago-Naperville-Elgin","Cook County","Chicago",146,418800,0.00263346899688772,-0.00023872045834328,0.0222113741762265,,,"2018-06","2018-Q2",419600,-0.00190657769304099,"2018-05"
2018-11-30,269568,"Archer Heights","IL","Chicago-Naperville-Elgin","Cook County","Chicago",147,172400,0.00818713450292398,0.0237529691211401,0.0781738586616635,,,"2007-01","2007-Q1",247700,-0.303996770286637,"2003-08"
2018-11-30,273794,"Fresno High Roeding","CA","Fresno","Fresno County","Fresno",148,182300,0.01165371809101,0.0363843092666288,0.0955528846153846,,,"2006-05","2006-Q2",238200,-0.234676742233417,"2004-12"
2018-11-30,275115,"Queens Village","NY","New York-Newark-Jersey City","Queens County","New York",149,512700,0.00885478158205431,0.0363856882959369,0.103292446739832,,,"2018-11","2018-Q4",512700,0,"2018-11"
2018-11-30,273197,"Central City","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",150,409100,0.0101234567901235,0.0346484572584724,0.092098238120662,,,"2007-04","2007-Q2",426500,-0.0407971864009379,"2006-07"
2018-11-30,273674,"Fairgrounds","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County","San Jose",151,823400,-0.00266472868217054,0.0141643059490085,0.156785613936499,,,"2018-10","2018-Q4",825600,-0.00266472868217054,"2018-10"
2018-11-30,276446,"Mclane","CA","Fresno","Fresno County","Fresno",152,197700,0.00918836140888208,0.0334553058024046,0.12457337883959,,,"2006-06","2006-Q2",256100,-0.228035923467396,"2005-01"
2018-11-30,269605,"Rogers Park","IL","Chicago-Naperville-Elgin","Cook County","Chicago",153,175300,0.0057372346528973,0.0121247113163972,0.0478182904961148,,,"2007-11","2007-Q4",220300,-0.204266908760781,"2003-11"
2018-11-30,111617,"Casas Adobes","AZ","Tucson","Pima County","Tucson",154,222800,0.0027002700270027,0.0164233576642336,0.0727010110736639,,,"2006-06","2006-Q2",267700,-0.167725065371685,"2005-07"
2018-11-30,5837,"Maspeth","NY","New York-Newark-Jersey City","Queens County","New York",155,707700,0.00539849410427618,0.0105668999000428,0.0425751325869181,,,"2018-11","2018-Q4",707700,0,"2018-11"
2018-11-30,193189,"Bay Ridge","NY","New York-Newark-Jersey City","Kings County","New York",156,924700,0.00467188179052586,0.0241444235241998,0.0307658009140564,,,"2018-11","2018-Q4",924700,0,"2018-11"
2018-11-30,343244,"Northwest","CA","San Diego-Carlsbad","San Diego County","Chula Vista",157,495400,0.00466436828229568,0.0159967186218212,0.070903588413316,,,"2005-10","2005-Q4",499600,-0.00840672538030424,"2005-07"
2018-11-30,274765,"Northeast Anaheim","CA","Los Angeles-Long Beach-Anaheim","Orange County","Anaheim",158,616000,0.000649772579597141,-0.000648929266709929,0.0419485791610284,,,"2006-07","2006-Q3",616500,-0.0008110300081103,"2006-07"
2018-11-30,274510,"Michael Way","NV","Las Vegas-Henderson-Paradise","Clark County","Las Vegas",159,223400,0.0136116152450091,0.0527803958529689,0.218102508178844,,,"2006-07","2006-Q3",252100,-0.113843712812376,"2005-06"
2018-11-30,271411,"Greater Uptown","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",160,374000,-0.00160170848905499,-0.000267308206361935,0.0894261578794058,,,"2018-10","2018-Q4",374600,-0.00160170848905499,"2018-08"
2018-11-30,271457,"Lower Valley","TX","El Paso","El Paso County","El Paso",161,92900,-0.00321888412017167,-0.00959488272921109,0.00650054171180932,,,"2018-08","2018-Q3",93800,-0.00959488272921109,"2018-06"
2018-11-30,403538,"Golfcrest - Bellfort - Reveille","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",162,137100,0.00883002207505519,0.0323795180722892,0.0820836621941594,,,"2018-11","2018-Q4",137100,0,"2018-11"
2018-11-30,115609,"Highland Park","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",163,806100,0.00223797090637822,0.0111640742599097,0.103792961796522,,,"2018-11","2018-Q4",806100,0,"2018-11"
2018-11-30,214232,"Oxford Circle","PA","Philadelphia-Camden-Wilmington","Philadelphia County","Philadelphia",164,150400,0.0121130551816958,0.0408304498269896,0.130827067669173,,,"2006-04","2006-Q2",153100,-0.0176355323318093,"2005-11"
2018-11-30,31817,"Granada Hills","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",165,641300,0.00469998433338556,0.00944435699669447,0.0434428896843475,,,"2018-11","2018-Q4",641300,0,"2018-11"
2018-11-30,114074,"Cambrian Park","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County","San Jose",166,1321900,-0.00534236267870579,-0.00884756691909725,0.119021417082875,,,"2018-06","2018-Q2",1339600,-0.0132128993729471,"2018-05"
2018-11-30,274835,"Oak Lawn","TX","Dallas-Fort Worth-Arlington","Dallas County","Dallas",167,308700,0.00717781402936379,0.0144594150509366,0.0689058171745152,,,"2018-11","2018-Q4",308700,0,"2018-11"
2018-11-30,118673,"University City","CA","San Diego-Carlsbad","San Diego County","San Diego",168,680800,0.00191317144959529,0.0045742954109488,0.0741558851372673,,,"2018-11","2018-Q4",680800,0,"2018-11"
2018-11-30,199091,"Woodside","NY","New York-Newark-Jersey City","Queens County","New York",169,745700,0.0129041021461559,0.0338278108969915,0.0720241518113859,,,"2018-11","2018-Q4",745700,0,"2018-11"
2018-11-30,269228,"Alameda - West Flagler","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County","Miami",170,312900,0.00546272493573265,0.0136054421768707,0.0563808237677245,,,"2007-06","2007-Q2",359200,-0.128897550111359,"2005-11"
2018-11-30,267919,"Desert View","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Phoenix",171,410300,0.00219833903273083,0.00489835904971834,0.0379458639008348,,,"2006-04","2006-Q2",504800,-0.187202852614897,"2005-06"
2018-11-30,37309,"Bayside","NY","New York-Newark-Jersey City","Queens County","New York",172,890500,0.00101169064748201,0.00860799637558047,0.0319851662996871,,,"2018-11","2018-Q4",890500,0,"2018-11"
2018-11-30,275492,"Southwest","TX","Dallas-Fort Worth-Arlington","Tarrant County","Arlington",173,235700,0.00683468603161042,0.0190229139645482,0.0993470149253732,,,"2018-11","2018-Q4",235700,0,"2018-11"
2018-11-30,117557,"Rancho Penasquitos","CA","San Diego-Carlsbad","San Diego County","San Diego",174,796000,0.00188797986154814,0.00365653763712016,0.0561231259121666,,,"2018-11","2018-Q4",796000,0,"2018-11"
2018-11-30,27987,"Winnetka","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",175,574500,0.00595342321835055,0.0155559483825349,0.0512351326623971,,,"2018-11","2018-Q4",574500,0,"2018-11"
2018-11-30,403528,"Woodlake - Briarmeadow","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",176,215100,0.00608044901777362,0.0103334899013621,0.0701492537313433,,,"2018-11","2018-Q4",215100,0,"2018-11"
2018-11-30,275609,"Summerlin North","NV","Las Vegas-Henderson-Paradise","Clark County","Las Vegas",177,369600,0.00598802395209581,0.0238227146814404,0.119321623258631,,,"2005-06","2005-Q2",408800,-0.0958904109589041,"2004-10"
2018-11-30,32368,"Lake Balboa","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",178,597000,0.0057277628032345,0.0154788229290696,0.0720057460944514,,,"2018-11","2018-Q4",597000,0,"2018-11"
2018-11-30,271467,"Memorial","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",179,485600,0.00830564784053156,0.0214556163230963,0.0218855218855219,,,"2018-11","2018-Q4",485600,0,"2018-11"
2018-11-30,51906,"Encino","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",180,1016100,0.00564133016627078,0.0164049214764429,0.0956437351736036,,,"2018-11","2018-Q4",1016100,0,"2018-11"
2018-11-30,189019,"Greenville","NJ","New York-Newark-Jersey City","Hudson County","Jersey City",181,312600,0.00838709677419355,0.0289664252797893,0.2579476861167,,,"2007-06","2007-Q2",364600,-0.142622051563357,"2006-02"
2018-11-30,276254,"Chelsea","NY","New York-Newark-Jersey City","New York County","New York",182,1717200,-0.00607744400069457,-0.0108294930875576,-0.0678030508658596,,,"2016-07","2016-Q3",1883400,-0.0882446639057025,"2014-07"
2018-11-30,269571,"Gresham","IL","Chicago-Naperville-Elgin","Cook County","Chicago",183,124000,-0.00561347233360064,-0.0505359877488515,-0.014308426073132,,,"2008-03","2008-Q1",164900,-0.248029108550637,"2004-04"
2018-11-30,276450,"Mid City West","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",184,1795200,0.0035778175313059,0.0144092219020173,0.0394904458598726,,,"2018-11","2018-Q4",1795200,0,"2018-11"
2018-11-30,46793,"North Highlands","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County","Sacramento",185,257900,0.00506625097427903,0.0101840971406189,0.0621911037891269,,,"2005-12","2005-Q4",293700,-0.121893088185223,"2005-01"
2018-11-30,275496,"Southwest Anaheim","CA","Los Angeles-Long Beach-Anaheim","Orange County","Anaheim",186,584300,0.000685048809727693,-0.00273084144051886,0.0391250222301263,,,"2006-07","2006-Q3",595900,-0.0194663534150025,"2006-03"
2018-11-30,268621,"Briargate","CO","Colorado Springs","El Paso County","Colorado Springs",187,360200,0.00698909700866648,0.0198187995469989,0.0666271838910275,,,"2018-11","2018-Q4",360200,0,"2018-11"
2018-11-30,275620,"Sunnyside","NY","New York-Newark-Jersey City","Queens County","New York",188,754700,0.0109845947756196,0.0366758241758242,0.14958111195735,,,"2018-11","2018-Q4",754700,0,"2018-11"
2018-11-30,46736,"Newbury Park","CA","Oxnard-Thousand Oaks-Ventura","Ventura County","Thousand Oaks",189,700100,0,0.00300859598853868,0.0285000734537976,,,"2006-06","2006-Q2",707000,-0.00975954738330976,"2006-04"
2018-11-30,154795,"Jamaica Plain","MA","Boston-Cambridge-Newton","Suffolk County","Boston",190,604400,0.0049883604921849,0.0185372430064038,0.067090395480226,,,"2018-11","2018-Q4",604400,0,"2018-11"
2018-11-30,273140,"Carmel Valley","CA","San Diego-Carlsbad","San Diego County","San Diego",191,1089500,0.0023921243904683,0.0023921243904683,0.0511336227689339,,,"2018-04","2018-Q2",1095000,-0.00502283105022831,"2018-03"
2018-11-30,195133,"Greenwich Village","NY","New York-Newark-Jersey City","New York County","New York",192,1481100,-0.00443637830207703,-0.0173168789808917,-0.00289484313989498,,,"2018-05","2018-Q2",1537500,-0.0366829268292683,"2018-03"
2018-11-30,117183,"Palms","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",193,1179500,-0.00253699788583509,-0.0043892968684055,0.111058779201206,,,"2018-09","2018-Q3",1185200,-0.00480931488356396,"2018-07"
2018-11-30,193974,"Coney Island","NY","New York-Newark-Jersey City","Kings County","New York",194,562100,0.00608555575442993,0.0300531427524281,0.130530973451327,,,"2018-11","2018-Q4",562100,0,"2018-11"
2018-11-30,114914,"El Sereno","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",195,599600,0.0023403543965229,0.0124957784532253,0.0905783921425973,,,"2018-11","2018-Q4",599600,0,"2018-11"
2018-11-30,154399,"East Boston","MA","Boston-Cambridge-Newton","Suffolk County","Boston",196,485200,0.00852213676990231,0.0292745014849385,0.12627669452182,,,"2018-11","2018-Q4",485200,0,"2018-11"
2018-11-30,247145,"Salem","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach County","Virginia Beach",197,258800,0.00271212708252615,0.0046583850931677,0.0188976377952756,,,"2007-06","2007-Q2",266500,-0.0288930581613508,"2005-12"
2018-11-30,269588,"Jefferson Park","IL","Chicago-Naperville-Elgin","Cook County","Chicago",198,298400,0.00471380471380471,0.0125551408211741,0.0455501051156272,,,"2006-08","2006-Q3",361900,-0.175462835037303,"2004-09"
2018-11-30,403556,"Briarforest Area","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",199,323600,-0.000308928019771393,0.000309119010819165,0.0325462667517549,,,"2018-09","2018-Q3",323800,-0.000617665225447807,"2018-09"
2018-11-30,272756,"Almaden Valley","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County","San Jose",200,1560500,-0.0104001521973492,-0.0121542064949041,0.0774701374024719,,,"2018-09","2018-Q3",1587000,-0.016698172652804,"2018-05"
2018-11-30,274724,"North Ironbound","NJ","New York-Newark-Jersey City","Essex County","Newark",201,371100,0.0117230098146129,0.0406618059450365,0.211557296767875,,,"2007-04","2007-Q2",481100,-0.228642693826647,"2004-11"
2018-11-30,275127,"Rancho Bernardo","CA","San Diego-Carlsbad","San Diego County","San Diego",202,660400,-0.000907715582450832,-0.000907715582450832,0.0490865766481334,,,"2018-09","2018-Q3",662600,-0.00332025354663447,"2018-08"
2018-11-30,57348,"Kew Gardens Hills","NY","New York-Newark-Jersey City","Queens County","New York",203,814700,0.00159822965330711,0.0020910209102091,0.0529921158071604,,,"2018-11","2018-Q4",814700,0,"2018-11"
2018-11-30,214146,"Olney","PA","Philadelphia-Camden-Wilmington","Philadelphia County","Philadelphia",204,90400,0.0100558659217877,0.00780379041248606,0.0685579196217494,,,"2018-11","2018-Q4",90400,0,"2018-11"
2018-11-30,275083,"Portage Park","IL","Chicago-Naperville-Elgin","Cook County","Chicago",205,289900,0.0048526863084922,0.0115143056524773,0.0313055852009961,,,"2006-10","2006-Q4",355800,-0.185216413715571,"2004-08"
2018-11-30,275470,"Southeast Anaheim","CA","Los Angeles-Long Beach-Anaheim","Orange County","Anaheim",206,586100,0.00462804250942749,0.00756403644490287,0.0539471318108254,,,"2006-08","2006-Q3",598900,-0.0213725162798464,"2006-04"
2018-11-30,403545,"Oak Forest - Garden Oaks","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",207,344700,0.00407806583163414,0.001743679163034,0.040132770066385,,,"2018-11","2018-Q4",344700,0,"2018-11"
